EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
976295,QUEENS CO.,BROADWAY,07/02/2021,1552,Flash Flood, , ,0,0,0,0,NY,EST-5, ,161698,C,81,OKX,0,0,Public,Heavy Rain, , ,1,W,1,W,BROADWAY,07/02/2021,1600,40.7697,-73.8305,40.7704,-73.8308,"Standing water was reported up to the bumpers of cars in Flushing.","Low pressure meandering along a stalled frontal boundary produced scattered showers and thunderstorms across the region. With light upper level flow, these storms were generally slow moving, resulting in flash flooding across parts of New York City and the Lower Hudson Valley. Rainfall amounts in the heaviest storms ranged from around 1 to 1.5 inches.",446
973723,QUEENS CO.,CORONA,07/06/2021,1731,Thunderstorm Wind,50.00, ,0,0,0,0,NY,EST-5,MG,161142,C,81,OKX,0,0,ASOS, , , ,2,NNW,2,NNW,CORONA,07/06/2021,1731,40.7795,-73.8803,40.7795,-73.8803,"A thunderstorm wind gust of 58 mph was measured at LaGuardia airport.","A pre-frontal trough in an increasingly warm and humid air mass triggered severe thunderstorms across Southeastern New York.",447
973390,QUEENS CO.,BROADWAY,07/06/2021,1731,Thunderstorm Wind,52.00, ,0,0,1000,0,NY,EST-5,EG,161142,C,81,OKX,0,0,Trained Spotter, , , ,0,E,0,E,BROADWAY,07/06/2021,1731,40.7702,-73.8135,40.7702,-73.8135,"Tree down blocking road on 32nd Avenue north of Bell Boulevard.","A pre-frontal trough in an increasingly warm and humid air mass triggered severe thunderstorms across Southeastern New York.",448
973394,QUEENS CO.,LITTLE NECK,07/06/2021,1731,Thunderstorm Wind,52.00, ,0,0,1000,0,NY,EST-5,EG,161142,C,81,OKX,0,0,Trained Spotter, , , ,1,W,1,W,LITTLE NECK,07/06/2021,1731,40.7733,-73.7757,40.7733,-73.7757,"Tree reported down on 213th Street north of 32nd Avenue.","A pre-frontal trough in an increasingly warm and humid air mass triggered severe thunderstorms across Southeastern New York.",449
973392,QUEENS CO.,FLUSHING,07/06/2021,1735,Thunderstorm Wind,53.00, ,0,0,0,0,NY,EST-5,MG,161142,C,81,OKX,0,0,Mesonet, , , ,1,SSE,1,SSE,FLUSHING,07/06/2021,1735,40.73,-73.82,40.73,-73.82,"A 61 mph gust measured at Kew Garden Hills New York State mesonet station.","A pre-frontal trough in an increasingly warm and humid air mass triggered severe thunderstorms across Southeastern New York.",450
973395,QUEENS CO.,WOODHAVEN,07/06/2021,1740,Thunderstorm Wind,52.00, ,0,0,1000,0,NY,EST-5,EG,161142,C,81,OKX,0,0,Amateur Radio, , , ,1,WNW,1,WNW,WOODHAVEN,07/06/2021,1740,40.7025,-73.8595,40.7025,-73.8595,"Tree down on the Jackie Robinson Parkway near Exit 4. Road is closed and Fire Department is on scene.","A pre-frontal trough in an increasingly warm and humid air mass triggered severe thunderstorms across Southeastern New York.",451
973682,QUEENS CO.,WOODHAVEN,07/06/2021,1745,Thunderstorm Wind,52.00, ,0,0,1000,0,NY,EST-5,EG,161142,C,81,OKX,0,0,Trained Spotter, , , ,1,SE,1,SE,WOODHAVEN,07/06/2021,1745,40.6898,-73.8381,40.6898,-73.8381,"Tree reported down on 95th Avenue.","A pre-frontal trough in an increasingly warm and humid air mass triggered severe thunderstorms across Southeastern New York.",452
977480,QUEENS CO.,QUEENS VLG,07/21/2021,1555,Thunderstorm Wind,52.00, ,0,0,3000,0,NY,EST-5,EG,161901,C,81,OKX,0,0,Emergency Manager, , , ,0,W,0,W,QUEENS VLG,07/21/2021,1555,40.7195,-73.7583,40.7195,-73.7583,"A utility related power outage reported in Hollis section of Queens in the vicinity of 88 Avenue and Francis Lewis Boulevard caused by downed wires.","A cold front along with an mid level disturbance triggered a severe thunderstorm across Southeastern New York.",453
981796,QUEENS CO.,(JFK)KENNEDY INL ARP,08/21/2021,2229,Flash Flood, , ,0,0,0,0,NY,EST-5, ,162612,C,81,OKX,0,0,Department of Highways,Heavy Rain, , ,2,NW,2,NW,(JFK)KENNEDY INL ARP,08/22/2021,109,40.6551,-73.8069,40.6578,-73.8056,"All lanes were closed due to flooding on the exit from I-678 northbound (Van Wyck Expressway) to Federal Circle near JFK Airport.","Showers and thunderstorms streaming northward well ahead of approaching Hurricane Henri resulted in flash flooding across portions of New York City and Western Long Island. This rainfall developed in a moisture-rich environment, with the 8pm sounding from Upton, NY recording precipitable water values around 2.25 inches. Rainfall totals from this predecessor rainfall event ranged from 1-5 inches. The ASOS in Central Park recorded 4.45 inches of rain for August 21, a new record for the date, much of which fell within a three hour period from 9pm to midnight.",454
981862,QUEENS CO.,RICHMOND HILL,08/22/2021,1442,Flash Flood, , ,0,0,0,0,NY,EST-5, ,162621,C,81,OKX,0,0,Law Enforcement,Heavy Rain, , ,1,SE,1,SE,RICHMOND HILL,08/22/2021,1655,40.6906,-73.8072,40.6903,-73.8067,"Tuskegee Airmen Way in Jamaica, Queens was closed due to flooding.","Rainfall from Tropical Storm Henri resulted in widespread flash flooding across southeastern New York, particularly portions of the Lower Hudson Valley. With a tropical airmass in place (precipitable water values greater than 2 inches), rainfall totals generally ranged from 2-5 inches, with this rain coming in addition to the 2-5 inches that fell during the predecessor rainfall event the night before. This resulted in widespread rainfall amounts of 3-6 inches in many locations over a 24-36 hour period. The ASOS in Central Park recorded an additional 3.39 inches of rain, for a total of 7.84 inches across the two days.",455
981891,QUEENS CO.,WOODHAVEN,08/22/2021,1600,Flash Flood, , ,0,0,0,0,NY,EST-5, ,162621,C,81,OKX,0,0,Public,Heavy Rain, , ,1,NNW,1,NNW,WOODHAVEN,08/22/2021,1655,40.7127,-73.8609,40.7126,-73.8588,"A car was stalled in high water on Woodhaven Boulevard in Rego Park, Queens.","Rainfall from Tropical Storm Henri resulted in widespread flash flooding across southeastern New York, particularly portions of the Lower Hudson Valley. With a tropical airmass in place (precipitable water values greater than 2 inches), rainfall totals generally ranged from 2-5 inches, with this rain coming in addition to the 2-5 inches that fell during the predecessor rainfall event the night before. This resulted in widespread rainfall amounts of 3-6 inches in many locations over a 24-36 hour period. The ASOS in Central Park recorded an additional 3.39 inches of rain, for a total of 7.84 inches across the two days.",456
987564,QUEENS CO.,WOODSIDE,09/01/2021,2100,Flash Flood, , ,3,0,0,0,NY,EST-5, ,163555,C,81,OKX,0,0,Broadcast Media,Heavy Rain, , ,1,SE,1,SE,WOODSIDE,09/01/2021,2230,40.7384,-73.902,40.7386,-73.9016,"A 50 year old man, 48 year old woman, and 2 year old boy died when a basement apartment on 64th Street near Laurel Hill Boulevard in Elmhurst, Queens flooded.","Extremely heavy rainfall associated with the remnants of Hurricane Ida overspread southeast New York during the evening of September 1 and continued through the early morning hours of September 2. Rainfall totals ranged from 5-8 inches across much of the region, with much of that rain falling in just a few hours. The ASOS at Central Park recorded 7.19 inches of rain, including 3.15 inches in a single hour between approximately 9:00-10:00pm. This resulted in widespread catastrophic flash flooding across New York City that resulted in extensive road and subway closures and numerous water rescues. Additional rainfall totals from around the region include 7.38 inches at a New York Mesonet station in Fordham in the Bronx, a report of 7.00 inches from a CoCoRaHS observer in Boerum Hill, Brooklyn, 6.90 inches from the ASOS at LaGuardia Airport, a spotter report of 6.18 inches in Monroe, a spotter report of 8.09 inches in Scarsdale, and a CoCoRaHS report of 6.72 inches in Locust Valley. Ultimately 17 people died as a result of the flash flooding, including 13 in New York City and 4 in the Lower Hudson Valley.",457
987579,QUEENS CO.,FRESH POND,09/01/2021,2100,Flash Flood, , ,0,0,0,0,NY,EST-5, ,163555,C,81,OKX,0,0,Public,Heavy Rain, , ,2,SSE,1,SSE,FRESH POND,09/01/2021,2230,40.7,-73.909,40.7003,-73.9094,"Homes and basements were flooding on Woodbine Street in Ridgewood, Queens.","Extremely heavy rainfall associated with the remnants of Hurricane Ida overspread southeast New York during the evening of September 1 and continued through the early morning hours of September 2. Rainfall totals ranged from 5-8 inches across much of the region, with much of that rain falling in just a few hours. The ASOS at Central Park recorded 7.19 inches of rain, including 3.15 inches in a single hour between approximately 9:00-10:00pm. This resulted in widespread catastrophic flash flooding across New York City that resulted in extensive road and subway closures and numerous water rescues. Additional rainfall totals from around the region include 7.38 inches at a New York Mesonet station in Fordham in the Bronx, a report of 7.00 inches from a CoCoRaHS observer in Boerum Hill, Brooklyn, 6.90 inches from the ASOS at LaGuardia Airport, a spotter report of 6.18 inches in Monroe, a spotter report of 8.09 inches in Scarsdale, and a CoCoRaHS report of 6.72 inches in Locust Valley. Ultimately 17 people died as a result of the flash flooding, including 13 in New York City and 4 in the Lower Hudson Valley.",458
987577,QUEENS CO.,WOODHAVEN,09/01/2021,2102,Flash Flood, , ,0,0,0,0,NY,EST-5, ,163555,C,81,OKX,0,0,Public,Heavy Rain, , ,3,S,3,WNW,(JFK)KENNEDY INL ARP,09/01/2021,2230,40.6623,-73.841,40.6495,-73.8383,"A basement was flooded in Howard Beach, Queens.","Extremely heavy rainfall associated with the remnants of Hurricane Ida overspread southeast New York during the evening of September 1 and continued through the early morning hours of September 2. Rainfall totals ranged from 5-8 inches across much of the region, with much of that rain falling in just a few hours. The ASOS at Central Park recorded 7.19 inches of rain, including 3.15 inches in a single hour between approximately 9:00-10:00pm. This resulted in widespread catastrophic flash flooding across New York City that resulted in extensive road and subway closures and numerous water rescues. Additional rainfall totals from around the region include 7.38 inches at a New York Mesonet station in Fordham in the Bronx, a report of 7.00 inches from a CoCoRaHS observer in Boerum Hill, Brooklyn, 6.90 inches from the ASOS at LaGuardia Airport, a spotter report of 6.18 inches in Monroe, a spotter report of 8.09 inches in Scarsdale, and a CoCoRaHS report of 6.72 inches in Locust Valley. Ultimately 17 people died as a result of the flash flooding, including 13 in New York City and 4 in the Lower Hudson Valley.",459
987522,QUEENS CO.,CORONA,09/01/2021,2107,Flash Flood, , ,0,0,0,0,NY,EST-5, ,163555,C,81,OKX,0,0,Public,Heavy Rain, , ,1,S,1,S,CORONA,09/01/2021,2230,40.7326,-73.8718,40.7341,-73.8685,"Queens Boulevard in Maspeth and Corona has about 2-4 feet of flowing water running across the street. Multiple cars were stranded.","Extremely heavy rainfall associated with the remnants of Hurricane Ida overspread southeast New York during the evening of September 1 and continued through the early morning hours of September 2. Rainfall totals ranged from 5-8 inches across much of the region, with much of that rain falling in just a few hours. The ASOS at Central Park recorded 7.19 inches of rain, including 3.15 inches in a single hour between approximately 9:00-10:00pm. This resulted in widespread catastrophic flash flooding across New York City that resulted in extensive road and subway closures and numerous water rescues. Additional rainfall totals from around the region include 7.38 inches at a New York Mesonet station in Fordham in the Bronx, a report of 7.00 inches from a CoCoRaHS observer in Boerum Hill, Brooklyn, 6.90 inches from the ASOS at LaGuardia Airport, a spotter report of 6.18 inches in Monroe, a spotter report of 8.09 inches in Scarsdale, and a CoCoRaHS report of 6.72 inches in Locust Valley. Ultimately 17 people died as a result of the flash flooding, including 13 in New York City and 4 in the Lower Hudson Valley.",460
987588,QUEENS CO.,AUBURNDALE,09/01/2021,2130,Flash Flood, , ,3,0,0,0,NY,EST-5, ,163555,C,81,OKX,0,0,Broadcast Media,Heavy Rain, , ,1,WSW,1,WSW,AUBURNDALE,09/01/2021,2200,40.7453,-73.8139,40.7458,-73.8138,"Two women and a man died when their basement apartment flooded on Peck Avenue near Kissena Boulevard in Flushing, Queens.","Extremely heavy rainfall associated with the remnants of Hurricane Ida overspread southeast New York during the evening of September 1 and continued through the early morning hours of September 2. Rainfall totals ranged from 5-8 inches across much of the region, with much of that rain falling in just a few hours. The ASOS at Central Park recorded 7.19 inches of rain, including 3.15 inches in a single hour between approximately 9:00-10:00pm. This resulted in widespread catastrophic flash flooding across New York City that resulted in extensive road and subway closures and numerous water rescues. Additional rainfall totals from around the region include 7.38 inches at a New York Mesonet station in Fordham in the Bronx, a report of 7.00 inches from a CoCoRaHS observer in Boerum Hill, Brooklyn, 6.90 inches from the ASOS at LaGuardia Airport, a spotter report of 6.18 inches in Monroe, a spotter report of 8.09 inches in Scarsdale, and a CoCoRaHS report of 6.72 inches in Locust Valley. Ultimately 17 people died as a result of the flash flooding, including 13 in New York City and 4 in the Lower Hudson Valley.",461
